id,nombre,latitud,longitud,osm_node,distancia_osm_node_m,snap_sospechoso
5966,Av. Arcentales - Ajofrin-Hermanos García Noblejas,40.4254844264482,-3.62711250469432,10241421080,99.9829857174771,False
5967,Pl. Alsacia - Malmoe-Hermanos García Noblejas,40.4169964826987,-3.62351241420326,4546169966,26.623248242044887,False
7017,Pº Castellana N-S - San Benito-Pl.Castilla,40.4678456939681,-3.68922243439981,3077638509,28.557491354468326,False
4220,Po ACACIAS E-O(Po ESPERANZA-GASOMETRO),40.403847053374,-3.70688490867527,26494665,22.993115718981727,False
4229,Po ACACIAS O-E(PIRAMIDES-JUAN ANTONIO VALLEJO- NAJERA BOTAS),40.4020477003828,-3.71177539176463,26495417,45.2930937578421,False
4358,"ROMERO ROBLEDO, 21 E-O(MENDIZABAL-FERRAZ)",40.431615613973,-3.72134326509775,26578957,8.297037567377552,False
4360,PINTOR ROSALES N-S(BENITO GUTIERREZ-ALTAMIRANO),40.4299331858611,-3.72269494052887,13076727651,19.743853506003777,False
4361,MARQUES DE URQUIJO E-O(PINTOR ROSALES-FERRAZ),40.4289960516614,-3.72123198074574,9435349738,41.83118134264474,False
3565,FERRAZ S-N(BUEN SUCESO-MARQUES DE URQUIJO),40.4283198630283,-3.71941569378089,55161108,20.256567903832696,False
10878,FERRAZ S-N(SALIDA TUNEL A 70MTS LINEA PARADA),40.4240966666744,-3.71534457038181,26080667,12.918513082659043,False
7063,(MICRO) PRINCESA S-N(DELANTE G.2),40.4289145431521,-3.71497536314391,25935515,1.7054062061814819,False
4388,Alberto Aguilera E-O(Vallehermoso-Galileo),40.4300378270577,-3.70988371720977,25935069,53.18621911284882,False
4389,Alberto Aguilera O-E(Mártires Alcalá-Baltasa Gracián),40.4299977708004,-3.71039183324114,25935069,10.173308853805825,False
3807,Carranza E-O( Fuencarral-Ruiz),40.4292929233496,-3.70376732217584,22022469,8.820968376188613,False
3620,San Bernardo S-N(Travesia Pozas-Espiritu Santo),40.4256015832603,-3.70729082085701,26066554,5.5518173201411525,False
4418,San Bernardo N-S(Gta. Quevedo-Carranza),40.431049290731,-3.705310620804,11172580730,34.26719160196774,False
10131,Salida Hacia a M-40 dir. SUR - Av. de los Andes-Av. Logroño,40.4575966832017,-3.61680902324022,25708709,36.53718856038655,False
10132,Salida Hacia a M-40 dir. NORTE - Av. de los Andes-Silvano,40.4586699400978,-3.61796840417236,25708700,34.45159827347654,False
10883,FERRAZ S-N (VENTURA RODRIGUEZ -LUISA FERNANDA),40.4238248773931,-3.71498179138609,7619712797,25.80642044563116,False
4506,FRANCOS RODRIGUEZ E-O(POLICIA-COLEGIO PALOMA),40.4583911140714,-3.71490701445139,439185266,63.50279345785491,False
3638,NUMANCIA S-N(DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS),40.4532690277362,-3.71308106040024,98732397,29.041124332786147,False
4524,DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO),40.4540957816561,-3.71423016083504,51429269,34.61894105635614,False
4527,DR.FEDERICO RUBIO Y GALI N-S(MORERAS-PABLO IGLESIAS),40.452932964212,-3.71307134756915,98732397,20.50538676054951,False
4528,JERONIMA LLORENTE N-S(LENERO-DR.FEDERICO RUBIO Y GALI),40.4527632975809,-3.70870631577242,98728208,29.26581020646263,False
3733,DR.FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERONIMA LLORENTE),40.4511976255287,-3.70943522467367,98727994,7.634624197962109,False
3595,DR.FEDERICO RUBIO Y GALI N-S(MOGUER-FCO.DE DIEGO),40.4560245814291,-3.71419927868749,2891563648,59.94177567232335,False
10219,JERONIMA LLORENTE O-E (WAD-RAS -PAMPLONA),40.4547868680136,-3.70672898128702,98722371,2.0100161843679816,False
4545,(MICRO) CAPITAN BLANCO ARGIBAY O-E(Po DIRECCION-P.CEBRERO),40.4699530047658,-3.71068383799507,50042007,62.81425272458585,False
4580,(TACTICO) MAGNOLIAS S-N (DELFIN-AV. ASTURIAS),40.4674427969967,-3.69309612379032,9377219112,22.09871152130878,False
4620,AGUSTIN DE FOXA S-N(MATEO INURRIA-ENRIQUE LARRETA),40.4677991965518,-3.68762784109813,25906915,71.91208906971569,False
4622,JOSE VASCONCELOS E-O(MANUEL FERRERO-AGUSTIN DE FOXA),40.4701946100606,-3.68440477701164,268517092,24.975727045845645,False
10041,CANILLAS E-O(CORAZON DE MARIA-CLARA DEL REY),40.443634290573,-3.6677680423975,149026079,21.308587601489467,False
4647,SANTA HORTENSIA E-O(CORAZON DE MARIA-CLARA DEL REY),40.4444119169028,-3.66866150210982,149135425,13.138307096138988,False
10045,CORAZON DE MARIA O-E (POETA CLAUDIO RODRIGUEZ-ALUSTANTE),40.4410333708862,-3.67072891977158,149131192,22.306133324741005,False
10047,ALUSTANTE N-S(CLARA DEL REY - CORAZON DE MARIA),40.4418100119649,-3.67035061361012,149022190,47.67597114230674,False
3442,MARTINEZ IZQUIERDO O-E(PILAR DE ZARAGOZA-VILLAFRANCA),40.4347441769183,-3.66708021861592,149191868,10.992950542942777,False
7061,CAMILO JOSE CELA N-S (FCO. REMIRO -MARQUES DE AHUMADA),40.4378398303684,-3.66774476255862,149207563,21.62407843912501,False
7078,PUENTE DE LA  PAZ E-O(AV.BADAJOZ-AV.BRASILIA)(GIRO A  M-30),40.4408472323133,-3.66005672839717,21473229,47.992670946713666,False
5415,AV.MONFORTE DE LEMOS O-E(AV.BETANZOS-PL.VERIN),40.4779509892797,-3.71100376161802,26202150,4.706847873721066,False
5416,AV.MONFORTE DE LEMOS E-O(PL.VERIN-AV.BETANZOS),40.478031277119,-3.71107821866056,26202150,14.538892346968128,False
5417,AV.MONFORTE DE LEMOS O-E(PL.VERIN-PL.FONSAGRADA),40.4782680679346,-3.70945601118345,26202186,4.584128860974762,False
5418,AV.MONFORTE DE LEMOS E-O(PL.ARTEIJO-PL.FONSAGRADA),40.4788232378652,-3.70734842543801,26202319,29.34857915734631,False
5419,AV.MONFORTE DE LEMOS O-E(PL.ARTEIJO-GINZO DE LIMIA),40.4790095563261,-3.70588867293572,26202351,27.315355377708467,False
3677,(AFOROS)AV.MONFORTE DE LEMOS O-E(GINZO DE LIMIA-FINISTERRE),40.4794395641552,-3.70360505530187,25904644,31.60296681395222,False
4678,AV.TOREROS S-N(ALCALA-AV.TOREROS),40.4320940625288,-3.66163800942049,25531664,7.417258712608587,False
10184,Av .Monforte de Lemos O-E (Pl.Fonsagrada - Pl.Arteijo),40.4785965972375,-3.70785361683944,26202188,27.897846619353135,False
10182,Av .Monforte de Lemos E-O (Pl.Fonsagrada - Pl.Verin),40.4784984888498,-3.70894198378878,26202187,51.117086989769014,False
10186,Av .Monforte de Lemos E-O (Pl.Fonsagrada - Pl.Verin),40.4784150529492,-3.7090930806427,26202186,39.36056241353312,False
3448,PADRE DAMIAN S-N (CONCHA ESPINA - RAFAEL SALGADO),40.4530322996794,-3.68654624380398,98984112,92.60373646877136,False
5502,Pºde la Habana N-S(Gutiérrez Solana-Pl.Quito),40.4502780033186,-3.68755627418775,101190157,20.803821862743217,False
5503,Pºde la Habana S-N(Hnos.Pinzón-Pl.Quito),40.4490154860929,-3.68897750043603,100881715,26.5684886345679,False
5505,PADRE DAMIAN S-N(FALLA-PROFESOR WAKSMAN),40.4551626424255,-3.68701418678925,102221207,4.312638688918911,False
5593,ALFONSO XIII E-O (STA.Ma MAGDALENA-CRUCERO 25 DE MAYO),40.4601964299189,-3.67067914035766,102518637,26.77245303333896,False
5595,ALFONSO XIII O-E (CHILE-PUERTO RICO),40.4603346020912,-3.67523847511989,102509276,9.541530412111067,False
4695,RONDA DE SEGOVIA S-N(GIL IMON -ALGECIRAS),40.4100169821341,-3.7175041640254,315523882,87.98666307922174,False
4696,Po IMPERIAL E-O(JEMENUNO-RONDA DE SEGOVIA),40.4098941880273,-3.71789602772001,315523882,83.28120645300866,False
3444,Po MELANCOLICOS S-N(Po IMPERIAL-RONDA DE SEGOVIA),40.410021613015,-3.71861771510636,315523882,74.2945938912721,False
5891,"FERMIN CABALLERO, 50 E-O",40.4845116103753,-3.70612336662746,25920287,84.74731227001304,False
5751,(TACTICO) Marques de Torroja E-O (delante G.5),40.4705582732647,-3.67586282123549,102291414,23.625858266508853,False
6240,Emigrantes - Tribaldos-Ctra. Canillas,40.4663385152747,-3.63653575007876,286959358,85.55178665301827,False
6856,15RA15PM01,40.3980161946659,-3.71065696007277,2136384930,49.25634137925814,False
3402,Hiedra O-E (Estación Chamartín-Bambú),40.473610931418,-3.67832018831367,102322211,27.11592722739798,False
5744,Bambu N-S(Consuegra-Av. Pio XII),40.4742546503464,-3.67729597225185,102322212,70.2751335655664,False
5747,Av. Pio XII E-O (Calle 30 - Av. Burgos),40.4730431207866,-3.67466621078936,25924922,24.294980631197525,False
5749,Av. Burgos S-N (Buganvilla - Av. Pio XII),40.4717785708096,-3.67587595294485,7978149668,46.41392439328361,False
5750,Av. Pio XII O-E (Tunel)(Salida),40.4727598909677,-3.67664527264481,1137204068,38.23490684050649,False
5756,Marques de Viana O-E (Ruiz Palacio- Gladiolo),40.4629125686699,-3.70286128786377,91611947,18.32689214647276,False
10155,PSO. DIRECCION N-S (CAPITAN BLANCO ARGIBAY-ALBERDI),40.4660436626404,-3.70833831484287,2904739381,22.345380874413436,False
3678,(TACTICO) Juan Sanchez E-O (Candido Mateos - Cesar Manrique),40.4744247111926,-3.72059491732267,150865971,25.51861043396755,False
5752,(TACTICO)Salida T.V.E O-E(Delante G. 7),40.4703812476675,-3.67651861607218,102291414,35.40860947673185,False
5753,(TACTICO) Yuca E-O(Av. Burgos-Bambu),40.4764949164946,-3.67621735718947,102330095,15.801156845021556,False
5754,(TACTICO)Av. Burgos E-O (Av. Burgos - Bambu),40.4795262126784,-3.67547642401824,102331886,16.44611781956489,False
11035,Av. Burgos(Ntra.Sra.Recuerdo-Marqués Torroja),40.4693535798372,-3.67644402229416,2315931960,10.488133030913586,False
11036,AV. BURGOS N-S(AV. PIO XII-BUGANVILLA),40.4722093921294,-3.67590151579695,102294578,10.063745903790455,False
10791,Bernardino Pantorba - Gutierrez Maroto-Rafael León,40.3658807872337,-3.60132039579864,819669142,65.26977857557522,False
10736,Alcalá - Boldano-Arturo Soria,40.4372860389007,-3.63957075143105,25531125,9.120482783257723,False
10734,Alcalá - Boldano-Pileo,40.4368475610587,-3.64046487334244,1838956113,20.628526048549425,False
10726,Alcalá - Lago Constanza-Ezequiel Solana,40.4334888324013,-3.64743277051972,25531117,19.699569117755505,False
